Raw,Time,Amplitude
b'248\r\n',8.5437942,248
b'248\r\n',8.5441777,248
b'23\r\n',8.5443763,23
b'5\r\n',8.5445237,5
b'4\r\n',8.5446725,4
b'4\r\n',8.5448196,4
b'3\r\n',8.5449666,3
b'3\r\n',8.5451132,3
b'3\r\n',8.5452625,3
b'4\r\n',8.5454096,4
b'4\r\n',8.5455566,4
b'4\r\n',8.5457032,4
b'5\r\n',8.5458495,5
b'4\r\n',8.5459957,4
b'248\r\n',8.5462379,248
b'248\r\n',8.5482114,248
b'248\r\n',8.5484624,248
b'247\r\n',8.5488933,247
b'8\r\n',8.5490686,8
b'6\r\n',8.5492381,6
b'6\r\n',8.5493895,6
b'6\r\n',8.5495384,6
b'6\r\n',8.5496868,6
b'6\r\n',8.5498346,6
b'6\r\n',8.549982,6
b'6\r\n',8.5501291,6
b'6\r\n',8.5505048,6
b'6\r\n',8.5506922,6
b'6\r\n',8.5508806,6
b'248\r\n',8.5523265,248
b'248\r\n',8.5525843,248
b'248\r\n',8.5528316,248
b'248\r\n',8.5530757,248
b'10\r\n',8.553271,10
b'4\r\n',8.5534179,4
b'4\r\n',8.5535651,4
b'4\r\n',8.5537114,4
b'4\r\n',8.5538596,4
b'4\r\n',8.5540072,4
b'5\r\n',8.5541537,5
b'5\r\n',8.5543015,5
b'5\r\n',8.554448,5
b'5\r\n',8.5563058,5
b'5\r\n',8.556476,5
b'240\r\n',8.5567246,240
b'248\r\n',8.5569741,248
b'248\r\n',8.5572172,248
b'248\r\n',8.55746,248
b'16\r\n',8.5576545,16
b'7\r\n',8.5578018,7
b'7\r\n',8.5579484,7
b'6\r\n',8.5580949,6
b'6\r\n',8.5582706,6
b'6\r\n',8.5584297,6
b'6\r\n',8.5585896,6
b'5\r\n',8.5602936,5
b'5\r\n',8.5604694,5
b'5\r\n',8.5606388,5
b'5\r\n',8.5608023,5
b'168\r\n',8.5610729,168
b'248\r\n',8.5613381,248
b'248\r\n',8.561605,248
b'248\r\n',8.5618711,248
b'23\r\n',8.5620864,23
b'5\r\n',8.5622492,5
b'5\r\n',8.562416,5
b'5\r\n',8.562584,5
b'5\r\n',8.5627463,5
b'5\r\n',8.5644567,5
b'6\r\n',8.5646367,6
b'6\r\n',8.5648004,6
b'6\r\n',8.5649601,6
b'6\r\n',8.5651194,6
b'6\r\n',8.5654765,6
b'6\r\n',8.5656636,6
b'248\r\n',8.5659269,248
b'248\r\n',8.5661741,248
b'248\r\n',8.5669715,248
b'247\r\n',8.5672556,247
b'8\r\n',8.5674195,8
b'6\r\n',8.567583,6
b'6\r\n',8.5683133,6
b'5\r\n',8.568664,5
b'5\r\n',8.5688343,5
b'5\r\n',8.5690025,5
b'4\r\n',8.5691752,4
b'4\r\n',8.5693481,4
b'4\r\n',8.5695199,4
b'4\r\n',8.5696916,4
b'3\r\n',8.5698634,3
b'248\r\n',8.5701489,248
b'248\r\n',8.5704339,248
b'248\r\n',8.5707244,248
b'248\r\n',8.5710086,248
b'12\r\n',8.5724399,12
b'5\r\n',8.5727978,5
b'5\r\n',8.5729745,5
b'6\r\n',8.5731477,6
b'6\r\n',8.5733207,6
b'6\r\n',8.573494,6
b'6\r\n',8.5736665,6
b'6\r\n',8.573838,6
b'6\r\n',8.5740076,6
b'6\r\n',8.574177,6
b'7\r\n',8.5743619,7
b'242\r\n',8.5746438,242
b'248\r\n',8.5749236,248
b'248\r\n',8.5752065,248
b'248\r\n',8.5769074,248
b'16\r\n',8.5771294,16
b'5\r\n',8.5772933,5
b'5\r\n',8.5774586,5
b'4\r\n',8.577625,4
b'4\r\n',8.5777884,4
b'4\r\n',8.5779497,4
b'4\r\n',8.578111,4
b'3\r\n',8.578271,3
b'3\r\n',8.5784321,3
b'4\r\n',8.5785909,4
b'4\r\n',8.57875,4
b'149\r\n',8.5790152,149
b'248\r\n',8.5792828,248
b'248\r\n',8.5806743,248
b'248\r\n',8.5810641,248
b'24\r\n',8.581297,24
b'7\r\n',8.581468,7
b'6\r\n',8.5816373,6
b'6\r\n',8.5818068,6
b'6\r\n',8.5820574,6
b'6\r\n',8.5822572,6
b'6\r\n',8.5824674,6
b'7\r\n',8.5826424,7
b'7\r\n',8.5828157,7
b'6\r\n',8.5829894,6
b'6\r\n',8.583159,6
b'6\r\n',8.5833296,6
b'248\r\n',8.5849817,248
b'248\r\n',8.5852765,248
b'248\r\n',8.5855559,248
b'247\r\n',8.5858364,247
b'6\r\n',8.586007,6
b'4\r\n',8.5861796,4
b'3\r\n',8.5863494,3
b'3\r\n',8.5865202,3
b'3\r\n',8.5866934,3
b'3\r\n',8.5868631,3
b'4\r\n',8.587035,4
b'4\r\n',8.5872085,4
b'4\r\n',8.5873801,4
b'4\r\n',8.5875504,4
b'5\r\n',8.5890477,5
b'248\r\n',8.589317,248
b'248\r\n',8.5895618,248
b'248\r\n',8.5898056,248
b'248\r\n',8.5900533,248
b'13\r\n',8.5902934,13
b'7\r\n',8.5904675,7
b'6\r\n',8.590601,6
b'6\r\n',8.5907398,6
b'6\r\n',8.5908757,6
b'7\r\n',8.591009,7
b'7\r\n',8.5911414,7
b'6\r\n',8.5912733,6
b'6\r\n',8.593161,6
b'6\r\n',8.5933136,6
b'5\r\n',8.5934495,5
b'240\r\n',8.5936738,240
b'248\r\n',8.5938945,248
b'248\r\n',8.5941151,248
b'248\r\n',8.5943336,248
b'14\r\n',8.594509,14
b'4\r\n',8.5946426,4
b'4\r\n',8.5947755,4
b'4\r\n',8.594908,4
b'4\r\n',8.5950399,4
b'4\r\n',8.5951739,4
b'5\r\n',8.5971675,5
b'5\r\n',8.5973209,5
b'5\r\n',8.5974581,5
b'5\r\n',8.597592,5
b'6\r\n',8.5977262,6
b'148\r\n',8.5979507,148
b'248\r\n',8.598175,248
b'248\r\n',8.5988005,248
b'248\r\n',8.5990767,248
b'26\r\n',8.5992912,26
b'7\r\n',8.5994557,7
b'7\r\n',8.6000054,7
b'6\r\n',8.6003103,6
b'6\r\n',8.6010913,6
b'6\r\n',8.6012351,6
b'6\r\n',8.601377,6
b'5\r\n',8.6015174,5
b'5\r\n',8.6016517,5
b'5\r\n',8.6017854,5
b'5\r\n',8.6019204,5
b'3\r\n',8.602057,3
b'248\r\n',8.6022796,248
b'248\r\n',8.6025005,248
b'248\r\n',8.6027201,248
b'248\r\n',8.6029389,248
b'6\r\n',8.6030738,6
b'5\r\n',8.6032066,5
b'5\r\n',8.605464,5
b'5\r\n',8.6056061,5
b'5\r\n',8.6057401,5
b'5\r\n',8.6058781,5
b'6\r\n',8.6060132,6
b'6\r\n',8.6064093,6
b'6\r\n',8.6065947,6
b'6\r\n',8.6069035,6
b'6\r\n',8.6070873,6
b'248\r\n',8.6073127,248
b'248\r\n',8.6075375,248
b'247\r\n',8.6077577,247
b'248\r\n',8.6079791,248
b'13\r\n',8.6096008,13
b'6\r\n',8.6097439,6
b'6\r\n',8.6098787,6
b'5\r\n',8.6100144,5
b'5\r\n',8.610147,5
b'5\r\n',8.6102794,5
b'4\r\n',8.6104112,4
b'4\r\n',8.6105438,4
b'4\r\n',8.6106752,4
b'4\r\n',8.6108076,4
b'3\r\n',8.6109634,3
b'232\r\n',8.6112003,232
b'248\r\n',8.6114207,248
b'248\r\n',8.6116402,248
b'248\r\n',8.6138009,248
b'17\r\n',8.6139892,17
b'6\r\n',8.6141224,6
b'6\r\n',8.6144253,6
b'6\r\n',8.6146092,6
b'6\r\n',8.6147746,6
b'6\r\n',8.6149381,6
b'6\r\n',8.6150891,6
b'6\r\n',8.6153235,6
b'6\r\n',8.6154579,6
b'7\r\n',8.6155986,7
b'7\r\n',8.615733,7
b'152\r\n',8.6159553,152
b'248\r\n',8.6175065,248
b'248\r\n',8.6178641,248
b'248\r\n',8.6180943,248
b'27\r\n',8.6182741,27
b'6\r\n',8.6184083,6
b'5\r\n',8.6185416,5
b'5\r\n',8.6186748,5
b'4\r\n',8.6188092,4
b'4\r\n',8.6189427,4
b'3\r\n',8.619076,3
b'3\r\n',8.619209,3
b'3\r\n',8.6193462,3
b'3\r\n',8.619479,3
b'4\r\n',8.6196112,4
b'4\r\n',8.6197435,4
b'248\r\n',8.6219421,248
b'248\r\n',8.6221696,248
b'248\r\n',8.6224411,248
b'248\r\n',8.6226654,248
b'8\r\n',8.622798,8
b'6\r\n',8.6229322,6
b'6\r\n',8.623065,6
b'6\r\n',8.6231985,6
b'6\r\n',8.6233308,6
b'6\r\n',8.623463,6
b'6\r\n',8.6235947,6
b'6\r\n',8.6237262,6
b'6\r\n',8.6238576,6
b'7\r\n',8.6259278,7
b'6\r\n',8.6261124,6
b'248\r\n',8.6263361,248
b'248\r\n',8.6265553,248
b'248\r\n',8.6267769,248
b'248\r\n',8.626996,248
b'11\r\n',8.6271765,11
b'4\r\n',8.6273101,4
b'4\r\n',8.6274429,4
b'3\r\n',8.627576,3
b'3\r\n',8.627709,3
b'3\r\n',8.6278416,3
b'4\r\n',8.6279733,4
b'4\r\n',8.6300545,4
b'4\r\n',8.6302021,4
b'5\r\n',8.6305322,5
b'5\r\n',8.6306926,5
b'229\r\n',8.6309687,229
b'248\r\n',8.6312408,248
b'248\r\n',8.631505,248
b'248\r\n',8.6317562,248
b'18\r\n',8.6321252,18
b'7\r\n',8.6322641,7
b'7\r\n',8.6323981,7
b'6\r\n',8.6325317,6
b'7\r\n',8.6326674,7
b'6\r\n',8.6338819,6
b'6\r\n',8.6341479,6
b'6\r\n',8.6342861,6
b'6\r\n',8.634421,6
b'6\r\n',8.6345551,6
b'5\r\n',8.6346936,5
b'131\r\n',8.6349156,131
b'248\r\n',8.6351365,248
b'248\r\n',8.6353556,248
b'248\r\n',8.6355747,248
b'26\r\n',8.6357512,26
b'4\r\n',8.6358838,4
b'4\r\n',8.6360166,4
b'4\r\n',8.6380092,4
b'4\r\n',8.6383364,4
b'4\r\n',8.6384939,4
b'5\r\n',8.6386314,5
b'5\r\n',8.6387661,5
b'5\r\n',8.6389017,5
b'5\r\n',8.6390361,5
b'6\r\n',8.6391702,6
b'5\r\n',8.6393041,5
b'248\r\n',8.6395256,248
b'248\r\n',8.639746,248
b'248\r\n',8.6399694,248
b'248\r\n',8.6401906,248
b'8\r\n',8.640324,8
b'6\r\n',8.6423324,6
b'6\r\n',8.6424794,6
b'6\r\n',8.6426134,6
b'6\r\n',8.6427465,6
b'6\r\n',8.6428793,6
b'6\r\n',8.6430143,6
b'5\r\n',8.6431489,5
b'5\r\n',8.6432824,5
b'5\r\n',8.6434179,5
b'4\r\n',8.6435498,4
b'248\r\n',8.6437681,248
b'248\r\n',8.6439853,248
b'248\r\n',8.6442021,248
b'248\r\n',8.6464684,248
b'12\r\n',8.6466957,12
b'5\r\n',8.6468563,5
b'5\r\n',8.6469959,5
b'5\r\n',8.6471323,5
b'5\r\n',8.6472695,5
b'5\r\n',8.647407,5
b'6\r\n',8.647541,6
b'6\r\n',8.647675,6
b'6\r\n',8.6478088,6
b'6\r\n',8.6479427,6
b'6\r\n',8.6480755,6
b'218\r\n',8.6482972,218
b'248\r\n',8.6486184,248
b'248\r\n',8.6505856,248
b'248\r\n',8.6508139,248
b'19\r\n',8.6509927,19
b'7\r\n',8.6511252,7
b'6\r\n',8.6512581,6
b'5\r\n',8.6513912,5
b'5\r\n',8.6515252,5
b'5\r\n',8.6516583,5
b'4\r\n',8.6517931,4
b'4\r\n',8.6519252,4
b'4\r\n',8.6520567,4
b'4\r\n',8.6521885,4
b'4\r\n',8.6523205,4
b'92\r\n',8.6524978,92
b'248\r\n',8.6547576,248
b'248\r\n',8.6549912,248
b'248\r\n',8.6552129,248
b'105\r\n',8.6554364,105
b'6\r\n',8.65557,6
b'6\r\n',8.6557038,6
b'6\r\n',8.6558373,6
b'6\r\n',8.6559723,6
b'6\r\n',8.6561073,6
b'6\r\n',8.656239,6
b'6\r\n',8.6563708,6
b'6\r\n',8.6565032,6
b'6\r\n',8.6566373,6
b'6\r\n',8.6567688,6
b'6\r\n',8.6586879,6
b'248\r\n',8.6589248,248
b'248\r\n',8.6591484,248
b'248\r\n',8.6593683,248
b'248\r\n',8.6595881,248
b'7\r\n',8.6597204,7
b'5\r\n',8.6598543,5
b'4\r\n',8.6599885,4
b'4\r\n',8.6601217,4
b'4\r\n',8.6602549,4
b'4\r\n',8.6603869,4
b'3\r\n',8.6605196,3
b'3\r\n',8.660651,3
b'3\r\n',8.6626705,3
b'4\r\n',8.6630674,4
b'4\r\n',8.6632737,4
b'248\r\n',8.6636122,248
b'248\r\n',8.6638791,248
b'248\r\n',8.6641314,248
b'248\r\n',8.6643806,248
b'14\r\n',8.6645661,14
b'6\r\n',8.6647039,6
b'6\r\n',8.6648418,6
b'6\r\n',8.6649788,6
b'6\r\n',8.6651154,6
b'7\r\n',8.6652746,7
b'7\r\n',8.6667831,7
b'7\r\n',8.6670492,7
b'6\r\n',8.6671844,6
b'7\r\n',8.6673172,7
b'6\r\n',8.6674486,6
b'222\r\n',8.6676663,222
b'248\r\n',8.6678859,248
b'248\r\n',8.6681105,248
b'248\r\n',8.6683281,248
b'18\r\n',8.6685037,18
b'4\r\n',8.6686352,4
b'4\r\n',8.6687667,4
b'3\r\n',8.6688993,3
b'3\r\n',8.6706491,3
b'3\r\n',8.6709219,3
b'3\r\n',8.6710655,3
b'4\r\n',8.6711997,4
b'4\r\n',8.671333,4
b'5\r\n',8.6714659,5
b'5\r\n',8.6715989,5
b'78\r\n',8.6717767,78
b'248\r\n',8.6719967,248
b'248\r\n',8.6722193,248
b'248\r\n',8.6724386,248
b'113\r\n',8.672658,113
b'7\r\n',8.6727904,7
b'7\r\n',8.6748803,7
b'7\r\n',8.675146,7
b'7\r\n',8.6752815,7
b'6\r\n',8.6754154,6
b'6\r\n',8.675548,6
b'6\r\n',8.6756815,6
b'6\r\n',8.6758174,6
b'6\r\n',8.675951,6
b'6\r\n',8.6760841,6
b'4\r\n',8.6762171,4
b'248\r\n',8.6764368,248
b'248\r\n',8.6766587,248
b'248\r\n',8.6768802,248
b'248\r\n',8.6771008,248
b'6\r\n',8.6790871,6
b'4\r\n',8.6792596,4
b'4\r\n',8.6794256,4
b'4\r\n',8.6795874,4
b'4\r\n',8.6797344,4
b'5\r\n',8.6798732,5
b'5\r\n',8.6800135,5
b'5\r\n',8.6801512,5
b'5\r\n',8.6802874,5
b'6\r\n',8.6804236,6
b'6\r\n',8.6805596,6
b'248\r\n',8.6807854,248
b'248\r\n',8.6810103,248
b'248\r\n',8.6812342,248
b'247\r\n',8.6834248,247
b'14\r\n',8.6836107,14
b'7\r\n',8.683744,7
b'7\r\n',8.6838773,7
b'6\r\n',8.6840105,6
b'6\r\n',8.6841434,6
b'6\r\n',8.6842763,6
b'6\r\n',8.6844084,6
b'5\r\n',8.6845403,5
b'5\r\n',8.6846764,5
b'5\r\n',8.6848078,5
b'4\r\n',8.6849387,4
b'213\r\n',8.6851573,213
b'248\r\n',8.6853757,248
b'248\r\n',8.6874529,248
b'248\r\n',8.6876822,248
b'18\r\n',8.6878597,18
b'5\r\n',8.687993,5
b'5\r\n',8.6881264,5
b'5\r\n',8.6882599,5
b'5\r\n',8.6883962,5
b'6\r\n',8.6885303,6
b'6\r\n',8.6886622,6
b'6\r\n',8.6887938,6
b'6\r\n',8.6889257,6
b'6\r\n',8.6890568,6
b'6\r\n',8.6891883,6
b'103\r\n',8.6912399,103
b'248\r\n',8.6915934,248
b'248\r\n',8.691821,248
b'248\r\n',8.6920449,248
b'32\r\n',8.6922225,32
b'6\r\n',8.6923605,6
b'6\r\n',8.6924963,6
b'5\r\n',8.6926303,5
b'5\r\n',8.6927635,5
b'5\r\n',8.6928962,5
b'4\r\n',8.69303,4
b'4\r\n',8.6931621,4
b'4\r\n',8.6932956,4
b'4\r\n',8.6934286,4
b'3\r\n',8.6954441,3
b'3\r\n',8.6956057,3
b'248\r\n',8.6958568,248
b'248\r\n',8.6960786,248
b'248\r\n',8.6962981,248
b'248\r\n',8.6965179,248
b'8\r\n',8.6966495,8
b'6\r\n',8.6967819,6
b'6\r\n',8.6969136,6
b'6\r\n',8.6970502,6
b'6\r\n',8.6971852,6
b'6\r\n',8.6973171,6
b'6\r\n',8.6974487,6
b'6\r\n',8.699491,6
b'6\r\n',8.6997526,6
b'6\r\n',8.6998908,6
b'6\r\n',8.7000266,6
b'247\r\n',8.7002529,247
b'248\r\n',8.7004736,248
b'248\r\n',8.7006918,248
b'248\r\n',8.7009091,248
b'13\r\n',8.7010845,13
b'5\r\n',8.7012177,5
b'5\r\n',8.7013505,5
b'4\r\n',8.7014836,4
b'4\r\n',8.7016165,4
b'3\r\n',8.7036353,3
b'3\r\n',8.7038992,3
b'3\r\n',8.7040355,3
b'4\r\n',8.7041761,4
b'3\r\n',8.7043096,3
b'4\r\n',8.7044428,4
b'211\r\n',8.7046629,211
b'248\r\n',8.7048836,248
b'248\r\n',8.7051016,248
b'248\r\n',8.7053207,248
b'19\r\n',8.7054952,19
b'7\r\n',8.7056279,7
b'6\r\n',8.7057621,6
b'6\r\n',8.7059016,6
b'6\r\n',8.7078271,6
b'6\r\n',8.7079682,6
b'7\r\n',8.708103,7
b'7\r\n',8.7082373,7
b'6\r\n',8.7083701,6
b'6\r\n',8.7085022,6
b'7\r\n',8.7086341,7
b'109\r\n',8.7088537,109
b'248\r\n',8.7090727,248
b'248\r\n',8.7092902,248
b'248\r\n',8.7095088,248
b'29\r\n',8.7096825,29
b'5\r\n',8.7098139,5
b'4\r\n',8.7118472,4
b'3\r\n',8.7119897,3
b'3\r\n',8.712124,3
b'4\r\n',8.7122569,4
b'4\r\n',8.7123897,4
b'4\r\n',8.712523,4
b'4\r\n',8.7126562,4
b'5\r\n',8.7127883,5
b'5\r\n',8.7129237,5
b'4\r\n',8.7130582,4
b'248\r\n',8.7132796,248
b'248\r\n',8.7135052,248
b'248\r\n',8.7137232,248
b'248\r\n',8.7160301,248
b'8\r\n',8.7161819,8
b'7\r\n',8.7163183,7
b'7\r\n',8.7164529,7
b'6\r\n',8.7165867,6
b'7\r\n',8.7167196,7
b'7\r\n',8.7168528,7
b'6\r\n',8.7169852,6
b'6\r\n',8.7171184,6
b'6\r\n',8.7172521,6
b'5\r\n',8.7173854,5
b'5\r\n',8.7175177,5
b'248\r\n',8.7177394,248
b'248\r\n',8.7179611,248
b'248\r\n',8.72019,248
b'248\r\n',8.720424,248
b'11\r\n',8.7206005,11
b'4\r\n',8.7207331,4
b'4\r\n',8.7208648,4
b'4\r\n',8.7209965,4
b'4\r\n',8.7211295,4
b'5\r\n',8.7212711,5
b'5\r\n',8.7214053,5
b'5\r\n',8.7215369,5
b'5\r\n',8.7216684,5
b'5\r\n',8.7218001,5
b'6\r\n',8.7219318,6
b'211\r\n',8.722149,211
b'248\r\n',8.7242137,248
b'248\r\n',8.7244476,248
b'248\r\n',8.7246677,248
b'20\r\n',8.7248442,20
b'7\r\n',8.7249764,7
b'7\r\n',8.7251102,7
b'6\r\n',8.7252432,6
b'6\r\n',8.7253756,6
b'6\r\n',8.725508,6
b'6\r\n',8.7256398,6
b'5\r\n',8.7257714,5
b'5\r\n',8.7259025,5
b'5\r\n',8.7260359,5
b'4\r\n',8.7261673,4
b'81\r\n',8.7281788,81
b'248\r\n',8.7284174,248
b'248\r\n',8.72864,248
b'248\r\n',8.7288644,248
b'107\r\n',8.729086,107
b'5\r\n',8.7292196,5
b'5\r\n',8.729353,5
b'5\r\n',8.7294868,5
b'5\r\n',8.7296196,5
b'5\r\n',8.7297523,5
b'6\r\n',8.7298851,6
b'6\r\n',8.7300192,6
b'6\r\n',8.7301525,6
b'6\r\n',8.732408,6
b'6\r\n',8.7325599,6
b'6\r\n',8.7326939,6
b'248\r\n',8.7329139,248
b'248\r\n',8.7331314,248
b'248\r\n',8.7333537,248
b'248\r\n',8.7335708,248
b'8\r\n',8.7337017,8
b'6\r\n',8.7338339,6
b'6\r\n',8.733969,6
b'5\r\n',8.734102,5
b'5\r\n',8.7342344,5
b'4\r\n',8.7344018,4
b'4\r\n',8.7345402,4
b'4\r\n',8.7364517,4
b'4\r\n',8.7366017,4
b'3\r\n',8.7367382,3
b'3\r\n',8.7368735,3
b'248\r\n',8.7370969,248
b'248\r\n',8.7373166,248
b'248\r\n',8.7375361,248
b'248\r\n',8.7377534,248
b'14\r\n',8.7379287,14
b'6\r\n',8.7380656,6
b'6\r\n',8.7381983,6
b'6\r\n',8.7383302,6
b'6\r\n',8.7384625,6
b'6\r\n',8.7405873,6
b'6\r\n',8.7407333,6
b'7\r\n',8.7408671,7
b'6\r\n',8.7410009,6
b'7\r\n',8.7411344,7
b'7\r\n',8.7412702,7
b'221\r\n',8.7414921,221
b'248\r\n',8.7417122,248
b'248\r\n',8.7419366,248
b'248\r\n',8.7421556,248
b'19\r\n',8.7424254,19
b'5\r\n',8.7425966,5
b'5\r\n',8.7427576,5
b'4\r\n',8.7447223,4
b'4\r\n',8.74487,4
b'3\r\n',8.745005,3
b'3\r\n',8.7451397,3
b'3\r\n',8.7452747,3
b'4\r\n',8.7454078,4
b'4\r\n',8.7455398,4
b'4\r\n',8.7456717,4
b'65\r\n',8.7458485,65
b'248\r\n',8.7460713,248
b'248\r\n',8.7462914,248
b'248\r\n',8.7465107,248
b'117\r\n',8.7467301,117
b'7\r\n',8.7488139,7
b'6\r\n',8.7489616,6
b'6\r\n',8.7490994,6
b'7\r\n',8.7492387,7
b'6\r\n',8.7493712,6
b'7\r\n',8.7495032,7
b'6\r\n',8.7496369,6
b'7\r\n',8.7497688,7
b'6\r\n',8.7498999,6
b'6\r\n',8.7500327,6
b'6\r\n',8.7501646,6
b'248\r\n',8.7504241,248
b'248\r\n',8.7506457,248
b'248\r\n',8.7508636,248
b'247\r\n',8.7530383,247
b'6\r\n',8.7531834,6
b'4\r\n',8.7533268,4
b'4\r\n',8.7534817,4
b'3\r\n',8.7536153,3
b'4\r\n',8.7537499,4
b'4\r\n',8.7538837,4
b'4\r\n',8.7540163,4
b'4\r\n',8.7541484,4
b'4\r\n',8.7542805,4
b'5\r\n',8.7544124,5
b'5\r\n',8.7545443,5
b'247\r\n',8.7547622,247
b'248\r\n',8.7549808,248
b'248\r\n',8.7571707,248
b'247\r\n',8.7574006,247
b'14\r\n',8.7575786,14
b'7\r\n',8.7577124,7
b'7\r\n',8.7578505,7
b'7\r\n',8.7579823,7
b'7\r\n',8.7581141,7
b'6\r\n',8.7582466,6
b'6\r\n',8.7585849,6
b'6\r\n',8.7587454,6
b'6\r\n',8.7589161,6
b'6\r\n',8.7591099,6
b'5\r\n',8.7592845,5
b'218\r\n',8.7607486,218
b'248\r\n',8.7610895,248
b'248\r\n',8.7613136,248
b'248\r\n',8.7615355,248
b'17\r\n',8.7617116,17
b'4\r\n',8.7618447,4
b'4\r\n',8.7619799,4
b'4\r\n',8.7621122,4
b'5\r\n',8.7622463,5
b'5\r\n',8.7623793,5
b'5\r\n',8.7625151,5
b'5\r\n',8.7626482,5
b'5\r\n',8.7627806,5
b'6\r\n',8.7629126,6
b'6\r\n',8.7649806,6
b'104\r\n',8.7653423,104
b'248\r\n',8.765567,248
b'248\r\n',8.7657873,248
b'248\r\n',8.7660074,248
b'32\r\n',8.766183,32
b'7\r\n',8.7663797,7
b'6\r\n',8.7665173,6
b'6\r\n',8.7666506,6
b'6\r\n',8.7667836,6
b'6\r\n',8.7669156,6
b'6\r\n',8.7670471,6
b'5\r\n',8.7671798,5
b'5\r\n',8.7691057,5
b'4\r\n',8.7693693,4
b'4\r\n',8.7695045,4
b'3\r\n',8.769639,3
b'248\r\n',8.7698648,248
b'248\r\n',8.7700855,248
b'248\r\n',8.7703033,248
b'248\r\n',8.7705204,248
b'7\r\n',8.7706515,7
b'5\r\n',8.770783,5
b'5\r\n',8.7709143,5
b'5\r\n',8.7710455,5
b'6\r\n',8.7711815,6
b'6\r\n',8.7713126,6
b'6\r\n',8.7734422,6
b'6\r\n',8.7735846,6
b'6\r\n',8.7737177,6
b'6\r\n',8.7738499,6
b'6\r\n',8.7739818,6
b'248\r\n',8.7741991,248
b'248\r\n',8.774562,248
b'248\r\n',8.7748302,248
b'248\r\n',8.7751026,248
b'14\r\n',8.7753248,14
b'6\r\n',8.7755658,6
b'5\r\n',8.7757125,5
b'5\r\n',8.7758492,5
b'5\r\n',8.7774797,5
b'4\r\n',8.7776218,4
b'4\r\n',8.7777569,4
b'4\r\n',8.7778914,4
b'4\r\n',8.7780253,4
b'3\r\n',8.7781584,3
b'3\r\n',8.7782915,3
b'214\r\n',8.7785203,214
b'248\r\n',8.7787412,248
b'248\r\n',8.7789649,248
b'248\r\n',8.7791842,248
b'18\r\n',8.77936,18
b'6\r\n',8.7794931,6
b'6\r\n',8.7815814,6
b'6\r\n',8.7817245,6
b'6\r\n',8.7818581,6
b'6\r\n',8.7819911,6
b'6\r\n',8.7821242,6
b'6\r\n',8.7826317,6
b'7\r\n',8.7828457,7
b'7\r\n',8.7830006,7
b'7\r\n',8.7831357,7
b'103\r\n',8.7833597,103
b'248\r\n',8.7835827,248
b'248\r\n',8.7838144,248
b'247\r\n',8.7840367,247
b'31\r\n',8.7857141,31
b'5\r\n',8.785857,5
b'5\r\n',8.7859906,5
b'4\r\n',8.7861263,4
b'4\r\n',8.7862626,4
b'4\r\n',8.7863954,4
b'3\r\n',8.7865273,3
b'3\r\n',8.7866644,3
b'3\r\n',8.7867977,3
b'4\r\n',8.7869314,4
b'4\r\n',8.7870644,4
b'4\r\n',8.7871969,4
b'248\r\n',8.7874157,248
b'248\r\n',8.7876345,248
b'248\r\n',8.7897858,248
b'248\r\n',8.7900207,248
b'8\r\n',8.7901549,8
b'7\r\n',8.7903131,7
b'6\r\n',8.7904635,6
b'6\r\n',8.790598,6
b'7\r\n',8.7907348,7
b'7\r\n',8.7908687,7
b'6\r\n',8.7910019,6
b'7\r\n',8.791134,7
b'6\r\n',8.7912665,6
b'6\r\n',8.7913988,6
b'6\r\n',8.7915308,6
b'248\r\n',8.7917485,248
b'248\r\n',8.7938936,248
b'248\r\n',8.7941285,248
b'248\r\n',8.7943552,248
b'12\r\n',8.7945309,12
b'4\r\n',8.7946665,4
b'3\r\n',8.794801,3
b'3\r\n',8.7949329,3
b'3\r\n',8.7950641,3
b'4\r\n',8.7951957,4
b'4\r\n',8.7953278,4
b'4\r\n',8.7954593,4
b'4\r\n',8.7955906,4
b'5\r\n',8.7957214,5
b'5\r\n',8.7958524,5
b'209\r\n',8.797936,209
b'248\r\n',8.798169,248
b'248\r\n',8.79849,248
b'248\r\n',8.798761,248
b'20\r\n',8.7989707,20
b'7\r\n',8.7991283,7
b'7\r\n',8.7992771,7
b'7\r\n',8.799439,7
b'6\r\n',8.7995793,6
b'6\r\n',8.7997129,6
b'6\r\n',8.7998459,6
b'6\r\n',8.7999791,6
b'6\r\n',8.8001119,6
b'6\r\n',8.8018479,6
b'5\r\n',8.8021116,5
b'80\r\n',8.8022964,80
b'248\r\n',8.8025205,248
b'248\r\n',8.8027403,248
b'248\r\n',8.802959,248
b'109\r\n',8.8031796,109
b'5\r\n',8.8033123,5
b'4\r\n',8.8034487,4
b'4\r\n',8.8035812,4
b'4\r\n',8.8037175,4
b'5\r\n',8.8038507,5
b'5\r\n',8.8039834,5
b'5\r\n',8.8059732,5
b'5\r\n',8.8062364,5
b'6\r\n',8.8064078,6
b'6\r\n',8.8065426,6
b'6\r\n',8.8066765,6
b'248\r\n',8.8068975,248
b'248\r\n',8.8071179,248
b'248\r\n',8.8073406,248
b'248\r\n',8.8075604,248
b'9\r\n',8.807693,9
b'7\r\n',8.8078303,7
b'6\r\n',8.8079626,6
b'6\r\n',8.8080941,6
b'6\r\n',8.8082262,6
b'5\r\n',8.8103152,5
b'5\r\n',8.8104586,5
b'5\r\n',8.8105928,5
